idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strIBA,strAlcoholic,strGlass,strInstructions,strInstructionsES,strInstructionsDE,strInstructionsFR,strInstructionsIT,strInstructionsZH-HANS,strInstructionsZH-HANT,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified
12724,Sweet Bananas,,,,Shake,,Non alcoholic,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",,"Alle Zutaten in den Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen.",,"Mettere tutti gli ingredienti nella caraffa del frullatore - coprire e montare a velocità media fino a quando non sono ben amalgamati.Versare in un bicchiere alto, 2 medi o 3 piccoli e bere.",,,https://www.thecocktaildb.com/images/media/drink/sxpcj71487603345.jpg,Milk,Banana,Honey,,,,,,,,,,,,,2 cups ,1,1 tblsp ,,,,,,,,,,,,,,,No,2/20/2017 15:09
13024,Sweet Sangria,,,,Punch / Party Drink,,Alcoholic,Pitcher,"Dissolve the sugar in hot water and cool. Peel the citrus fruits and break into wedges. Mix the wine, sugar syrup, fruit, and Fresca in a pitcher and put in the fridge for a few hours. Serve in tall glasses with a straw.",,"Den Zucker in heißem Wasser auflösen und abkühlen lassen. Die Zitrusfrüchte schälen und stückeln. Wein, Zuckersirup, Obst und Fresca in einem Krug mischen und für einige Stunden in den Kühlschrank stellen. In hohen Gläsern mit einem Strohhalm servieren.",,"Sciogliere lo zucchero in acqua calda e raffreddare.
Pelare gli agrumi e spezzarli a spicchi.
Mescolare il vino, lo sciroppo di zucchero, la frutta e la Fresca in una caraffa e mettere in frigo per qualche ora.
Servire in bicchieri alti con una cannuccia.",,,https://www.thecocktaildb.com/images/media/drink/uqqvsp1468924228.jpg,Red wine,Sugar,Water,Apple,Orange,Lime,Lemon,Fresca,,,,,,,,2 bottles ,1 cup ,2 cups hot ,1 cup," wedges
"," wedges
",,,,,,,,,,,,No,7/19/2016 11:30
12388,Thriller,,,,Ordinary Drink,,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Cocktailglas abseihen.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unire tutti gli ingredienti.Agitare bene.Filtrare in un bicchiere da cocktail.",,,https://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg,Scotch,Wine,Orange juice,,,,,,,,,,,,,1 1/2 oz ,1 oz Green Ginger ,1 oz ,,,,,,,,,,,,,,,No,4/28/2016 19:21
178350,The Galah,,Dark,,Cocktail,,Alcoholic,Collins glass,Mix together the alcoholic portions and top with Pineapple and Lime juice.,,,,,,,https://www.thecocktaildb.com/images/media/drink/sy7y6r1614775067.jpg,Dark Rum,Campari,Creme De Banane,Pineapple Juice,Lime Juice,,,,,,,,,,,1 shot,1 shot,1/2 shot,Top,Top,,,,,,,,,,,https://www.instagram.com/p/CLFp5hqlYZC/,,No,
12856,Tia-Maria,,,,Homemade Liqueur,,Alcoholic,Collins Glass,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",,"Wasser, Zucker und Kaffee 10 Minuten lang kochen und abkühlen lassen. Rum und Vanille dazugeben. In saubere Flasche(n) geben und vor Gebrauch 1 Woche ruhen lassen.",,"Far bollire l'acqua, lo zucchero e il caffè per 10 minuti e lasciar raffreddare. Aggiungi rum e vaniglia. Mettere in bottiglie pulite e lasciare agire per 1 settimana prima dell'uso.",,,https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,Water,Brown sugar,Coffee,Rum,Vanilla extract,,,,,,,,,,,1 cup ,3/4-1 cup ,4 tsp ,1 cup ,4 tsp ,,,,,,,,,,,,,No,9/2/2017 16:44
17828,Tipperary,,,,Cocktail,,Alcoholic,Nick and Nora Glass,"Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist.",,Über das Eis geben. In ein gekühltes Glas abseihen. Schneiden Sie einen breiten Streifen Orangenschale und geben Sie die Orangenöle über das Getränk. Entsorgen Sie den orangefarbenen Twist.,,"Mescola sul ghiaccio.
Filtrare in un bicchiere freddo.",,,https://www.thecocktaildb.com/images/media/drink/b522ek1521761610.jpg,Irish Whiskey,Sweet Vermouth,Green Chartreuse,,,,,,,,,,,,,2 oz,1 oz,1/2 oz,,,,,,,,,,,,,,,No,3/22/2018 23:33
15006,Turkeyball,,,,Shot,,Alcoholic,Shot glass,Shake with ice and strain into a shot glass.,,Mit Eis schütteln und in ein Schnapsglas abseihen.,,Shakerare con ghiaccio e filtra in un bicchiere da shot,,,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,Wild Turkey,Amaretto,Pineapple juice,,,,,,,,,,,,,1 oz ,3/4 oz ,1 splash ,,,,,,,,,,,,,,,No,9/6/2015 16:44
15639,Texas Sling,,,,Shake,,Alcoholic,Wine Glass,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",,"Mit Eis mischen, bis es glatt ist. In einem Tulpenglas servieren, mit Schlagsahne bedecken.",,"Frullare con ghiaccio fino a che liscio.
Servire in un bicchiere a tulipano, guarnire con panna montata.",,,https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,Kahlua,Irish cream,Amaretto,151 proof rum,Cream,,,,,,,,,,,1/2 oz ,1/2 oz ,1/2 oz ,1/2 oz Bacardi ,1 oz ,,,,,,,,,,,,,No,9/8/2017 18:02
12782,Thai Coffee,,,,Coffee / Tea,,Non alcoholic,Highball glass,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.",,"Geben Sie den Kaffee und die Gewürze in den Filterkegel Ihrer Kaffeemaschine. Kaffee wie gewohnt zubereiten, abkühlen lassen. In einem hohen Glas 1 oder 2 Teelöffel Zucker in 2 Esslöffel Kaffee auflösen (es ist einfacher zu lösen, als wenn man ihn direkt auf Eis legt). Füge 5-6 Eiswürfel hinzu und gieße Kaffee 2-3cm von der Oberseite des Glases auf. Einen Löffel auf den Kaffee legen und langsam Schlagsahne in den Löffel geben. Dadurch wird die Creme auf dem Kaffee schweben, anstatt sich sofort darin zu verteilen.",,"Metti il caffè e le spezie nel cono del filtro della tua caffettiera.
Prepara il caffè come al solito, lascialo raffreddare.
In un bicchiere alto, sciogli 1 o 2 cucchiaini di zucchero in 30gr di caffè (è più facile da sciogliere che se lo metti sul ghiaccio).
Aggiungere 5-6 cubetti di ghiaccio e versare il caffè a circa 1 pollice dalla parte superiore del bicchiere.
Appoggia un cucchiaio sopra il caffè e versa lentamente la panna montata nel cucchiaio.
In questo modo la crema galleggerà sul caffè anziché disperdersi subito.",,,https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,Coffee,Coriander,Cardamom,Sugar,Whipping cream,Ice,,,,,,,,,,6 tblsp ground,1/4 tsp ,4-5 whole green ,,,,,,,,,,,,,,,No,9/3/2015 3:23
12402,Tom Collins,,,,Ordinary Drink,,Alcoholic,Collins glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.",,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, Gin, Zitronensaft und Zucker mischen. Gut schütteln. In ein Collins-Glas abseihen, das mit Eiswürfeln gefüllt ist. Füge das Club-Soda hinzu. Umrühren und mit der Kirsche und der Orangenscheibe garnieren.",,"In uno shaker riempito a metà con cubetti di ghiaccio, unisci il gin, il succo di limone e lo zucchero.Mescolate e guarnite con la ciliegia e la fetta d'arancia.Filtrare in un bicchiere collins pieno di cubetti di ghiaccio.Aggiungi la soda club.Agitare bene.",,,https://www.thecocktaildb.com/images/media/drink/7cll921606854636.jpg,Gin,Lemon juice,Sugar,Club soda,Maraschino cherry,Orange,,,,,,,,,,2 oz ,1 oz ,1 tsp superfine ,3 oz ,1,1,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Tom_Collins.jpg,Will Shenton,Yes,8/18/2015 15:21
12726,Tomato Tang,,,,Other / Unknown,,Non alcoholic,Highball glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",,"Alle Zutaten in den Mixer geben - abdecken und bei mittlerer Geschwindigkeit schaumig schlagen, bis sie gut vermischt sind. In ein großes, 2 mittlere oder 3 kleine Gläser füllen und geniessen.",,"Mettere tutti gli ingredienti nella caraffa del frullatore - coprire e montare a velocità media fino a quando non sono ben amalgamati.Versare in un bicchiere alto, 2 medi o 3 piccoli e bere.",,,https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,Tomato juice,Lemon juice,Celery salt,,,,,,,,,,,,,2 cups ,1-2 tblsp ,1 dash ,,,,,,,,,,,,,,,No,2/20/2017 15:07
14860,Talos Coffee,,,,Coffee / Tea,,Alcoholic,Brandy snifter,Add your GM and then add your coffee.,,Füge deinen GM und dann deinen Kaffee hinzu.,,Aggiungi il Grand Marnier e poi aggiungi il tuo caffè.,,,https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,Grand Marnier,Coffee,,,,,,,,,,,,,,3 parts ,1 part ,,,,,,,,,,,,,,,,No,9/3/2015 3:15
15515,Tennesee Mud,,,,Coffee / Tea,,Alcoholic,Coffee Mug,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.",,"Mische Kaffee, Jack Daniels und Amaretto. Creme darauf geben.",,"Mescola il caffè, Jack Daniels e Amaretto. Aggiungi la panna sopra.",,,https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,Coffee,Jack Daniels,Amaretto,Whipped cream,,,,,,,,,,,,8 oz ,4 oz ,4 oz ,,,,,,,,,,,,,,,No,9/3/2015 3:02
12362,Tequila Fizz,,,,Ordinary Drink,,Alcoholic,Collins glass,"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.",,"Alle Zutaten (außer Ginger Ale) mit Eis schütteln und in ein Collins-Glas über Eiswürfel abseihen. Mit Ginger Ale füllen, umrühren und servieren.",,"Shakerare tutti gli ingredienti (eccetto ginger ale) con ghiaccio e filtrare in un bicchiere Collins con cubetti di ghiaccio.Riempi con ginger ale, mescola e servi.",,,https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg,Tequila,Lemon juice,Grenadine,Egg white,Ginger ale,,,,,,,,,,,2 oz ,1 tblsp ,3/4 oz ,1,,,,,,,,,,,,,,No,9/8/2017 17:53
12370,Tequila Sour,,,,Ordinary Drink,,Alcoholic,Whiskey sour glass,"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.",,"Tequila, Zitronensaft und Puderzucker mit Eis schütteln und in ein Whiskey-Sourglas abseihen. Die halbe Zitronenscheibe dazugeben, mit der Kirsche garnieren und servieren.",,"Shakerare la tequila, il succo di limone e lo zucchero a velo con ghiaccio e filtrare in un bicchiere da whisky sour.Aggiungere la mezza fetta di limone, guarnire con la ciliegia e servire.",,,https://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg,Tequila,Lemon,Powdered sugar,Lemon,Cherry,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1/2 slice ,1,,,,,,,,,,,,,No,9/7/2017 22:43
12786,Thai Iced Tea,,,,Coffee / Tea,,Non alcoholic,Highball glass,"Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.",,"Kombiniere Thai-Tee (Pulver), kochendes Wasser und gesüßte Kondensmilch, rühr sie um, bis sie vermischt sind. In 2 große Gläser mit Eiswürfeln füllen. Mit Minzblättern garnieren. Ergibt 2 Portionen.",,"Combina il tè tailandese (la polvere), l'acqua bollente e il latte condensato zuccherato, mescolare fino a quando non si saranno amalgamati.
Versare in 2 bicchieri alti pieni di cubetti di ghiaccio.
Guarnire con foglie di menta.
Per 2 porzioni.",,,https://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg,Tea,Water,Condensed milk,Ice,Mint,,,,,,,,,,,1/4 cup Thai ,1/2 cup boiling ,2 tsp sweetened ,cubes,garnish,,,,,,,,,,,,,No,9/3/2015 2:59
17247,The Last Word,,,,Cocktail,,Alcoholic,Cocktail glass,Shake with ice and strain into a cocktail glass.,,Mit Eis schütteln und in ein Cocktailglas abseihen.,,Shakerare con ghiaccio e filtrare in una coppetta da cocktail.,,,https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg,Green Chartreuse,Maraschino Liqueur,Lime Juice,Gin,,,,,,,,,,,,1 oz,1 oz,1 oz,1 oz,,,,,,,,,,,,,,No,12/19/2017 16:57
12418,Turf Cocktail,,,,Ordinary Drink,,Alcoholic,Cocktail glass,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,,Alle Zutaten (außer Orangenschale) mit Eis verrühren und in ein Cocktailglas abseihen. Orangenspirale hinzufügen und servieren.,,Mescolare tutti gli ingredienti (tranne la buccia d'arancia) con ghiaccio e filtrare in una coppetta da cocktail.Aggiungere la scorza d'arancia e servire.,,,https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg,Dry Vermouth,Gin,Anis,Bitters,Orange peel,,,,,,,,,,,1 oz ,1 oz ,1/4 tsp ,2 dashes ,Twist of ,,,,,,,,,,,,,No,9/6/2015 16:46
17824,The Laverstoke,,,,Cocktail,,Alcoholic,Balloon Glass,"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",,"Zwei Limettenkeile in ein Ballonglas drücken und dann die Herznote, Bombay Sapphire und MARTINI Rosso Wermut hinzufügen, verrühren. Füllen Sie das Glas vollständig mit Eiswürfeln und rühren Sie es um, um es abzukühlen. Mit dem Fever-Tree Ginger Ale auffüllen und zum Mischen wieder leicht umrühren. Mit einer geöffneten Ingwerscheibe und einem Minzzweig garnieren.",,"1) Spremere gli spicchi di lime in un bicchiere a palloncino, quindi aggiungere la fetta di radice di zenzero, Liquore ai fiori di sambuco St-Germain, MARTINI Bianco e Zaffiro Bombay
2) Riempire completamente il bicchiere con cubetti di ghiaccio e mescolare per raffreddare.
3) Completare con Fever-Tree Ginger Ale e mescolare di nuovo delicatamente per amalgamare.
4) Guarnire con una fetta di zenzero spezzata e un rametto di menta risvegliato.",,,https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg,Gin,Elderflower cordial,Rosso Vermouth,Tonic Water,Lime,Ginger,Mint,,,,,,,,,50 ml,15 ml,15 ml,75 ml,2 Wedges,1 Slice,1 Large Sprig,,,,,,,,,,,No,2/4/2018 12:46
178307,Tequila Slammer,,Drunk,,Shot,,Alcoholic,Hurricane glass,Mix carefully to avoid releasing the dissolved CO2.,,,,Mescolare accuratamente per evitare di rilasciare la CO2 disciolta.,,,https://www.thecocktaildb.com/images/media/drink/43uhr51551451311.jpg,Tequila,7-up,,,,,,,,,,,,,,1 shot,1 part,,,,,,,,,,,,,,,,No,
13621,Tequila Sunrise,,"IBA,ContemporaryClassic",,Cocktail,Contemporary Classics,Alcoholic,Highball glass,"Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.",,"Den Tequila und den Orangensaft in ein Glas über Eis gießen. Füge die Grenadine hinzu, die auf den Boden sinken wird. Rühren Sie sanft um, um den Sonnenaufgangseffekt zu erzeugen. Garnieren und servieren.",,"Versare la tequila e il succo d'arancia in un bicchiere con ghiaccio.
Aggiungere la granatina, che affonderà sul fondo.
Mescola delicatamente per creare l'effetto alba.
Guarnire e servire.",,,https://www.thecocktaildb.com/images/media/drink/quqyqp1480879103.jpg,Tequila,Orange juice,Grenadine,,,,,,,,,,,,,2 measures ,,,,,,,,,,,,,,,,,No,12/4/2016 19:18
178330,The Philosopher,,,,Cocktail,,Alcoholic,Margarita glass,"Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass, top with Prosecco.",,,,"Aggiungere tutti gli alcolici in uno shaker (meglio usare il gin Hendricks), gli arancioni e il succo di limone. Filtrare in un bicchiere Margarita, guarnire con Prosecco.",,,https://www.thecocktaildb.com/images/media/drink/sp8hkp1596017787.jpg,Gin,Melon Liqueur,Orange Bitters,Lemon Juice,Prosecco,,,,,,,,,,,1 shot,1 shot,1 dash,1 dash,Top,,,,,,,,,,,,,Yes,
12420,Tuxedo Cocktail,,"IBA,Classic",https://www.youtube.com/watch?v=347ZY5eJFU8,Ordinary Drink,Unforgettables,Alcoholic,Cocktail glass,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,,Alle Zutaten mit Eis verrühren und in ein Cocktailglas abseihen. Mit einer Kirsche und einem Schuss Zitrone garnieren.,,Mescolare tutti gli ingredienti con ghiaccio e filtrare in una coppetta da cocktail. Guarnire con una ciliegia e una scorza di limone grattugiata.,,,https://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg,Dry Vermouth,Gin,Maraschino liqueur,Anis,Orange bitters,Cherry,,,,,,,,,,1 1/2 oz ,1 1/2 oz ,1/4 tsp ,1/4 tsp ,2 dashes ,1,,,,,,,,,,,,No,9/2/2017 12:42
14602,Tequila Surprise,,,,Shot,,Alcoholic,Shot glass,Fill shot glass with Tequila. Add drops of Tobasco sauce.,,Füllen Sie das Schnapsglas mit Tequila. Füge Tropfen Tobasco-Sauce hinzu.,,"Riempi un bicchierino da shot con la tequila.
Aggiungere le gocce di salsa Tabasco.",,,https://www.thecocktaildb.com/images/media/drink/8189p51504735581.jpg,Tequila,Tabasco sauce,,,,,,,,,,,,,,full glass ,About 8 drops ,,,,,,,,,,,,,,,,No,9/6/2017 23:06
12784,Thai Iced Coffee,,,,Coffee / Tea,,Non alcoholic,Highball glass,"Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee.",,"Bereite eine Kanne Kaffee mit guter europäischer Stärke zu. In den gemahlenen Kaffee 2 oder 3 frisch gemahlene Kardamomschoten geben. Im heißen Zustand süßen, dann schnell abkühlen lassen. In einem Highball-Glas über Eis mit Sahne servieren. Um den Schichteffekt zu erzielen, legen Sie einen Löffel auf den Kaffee und gießen Sie die Milch vorsichtig in den Löffel, so dass sie auf dem Kaffee schwimmt.",,"Nel caffè macinato aggiungere 2 o 3 cialde di cardamomo appena macinate.
Dolcificare quando è caldo, quindi raffreddare rapidamente.
Servire in bicchiere highball con ghiaccio, con panna.
Per ottenere l'effetto a strati, posiziona un cucchiaio sopra il caffè e versa il latte con attenzione nel cucchiaio in modo che galleggi sulla parte superiore del caffè.",,,https://www.thecocktaildb.com/images/media/drink/rqpypv1441245650.jpg,Coffee,Sugar,Cream,Cardamom,,,,,,,,,,,,black,," pods
",,,,,,,,,,,,,,,No,9/3/2015 3:00
17826,The Jimmy Conway,,,,Cocktail,,Alcoholic,Whiskey sour glass,"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!",,Glas mit Eis füllen. Gießen Sie den Iren und Disaronno ein. Bis zum Anschlag mit Preiselbeersaft füllen.Mit einer Scheibe Zitrone garnieren. Viel Spaß! ,,Riempire il bicchiere con ghiaccio Versare The Irishman e Disaronno Riempire fino in cima con succo di mirtillo rosso Guarnire con una fetta di limone… Buon divertimento!,,,https://www.thecocktaildb.com/images/media/drink/wbcvyo1535794478.jpg,Irish Whiskey,Amaretto,Cranberry Juice,,,,,,,,,,,,,50 ml,50 ml,4 oz,,,,,,,,,,,,,,,No,9/1/2018 10:34
